Gene,PeakRatio,PeakCall,5_UTR,uORF,Structure,InitH,InitC,Length,Intron,5Speed,AvSpeed,minSpeed,tAI,3_UTR,poly_P,poly_KR
YLR438C-A,1.1923076923076923,False,64,0,0.24837804878048786,,,89,0,0.4103,0.31159775280898877,0.40359999999999996,0.260917298470372,90,1,2
YLR438W,0.35185185185185186,False,34,0,0.6452469314079423,67.33621124999999,0.20146,424,0,0.2439,0.22523537735849058,0.35405000000000003,0.2704847652810474,110,2,2
YLR439W,0.36363636363636365,True,50,0,0.1850434782608696,0.0,0.09435,319,0,0.26156,0.27377241379310346,0.4135,0.2924709209249188,141,2,3
YLR440C,1.0869565217391304,False,63,0,0.0,61.035928,0.05839,709,0,0.2157,0.2632812411847673,0.4710000000000001,0.25755168658533645,73,1,2
YLR441C,0.3298835705045278,False,24,0,0.41830082135523616,0.0,0.14097,255,0,0.15716000000000002,0.12529803921568627,0.21947999999999998,0.3759292912455436,185,1,3
YLR442C,0.8333333333333334,True,40,0,0.0,0.0,0.0297,978,0,0.14200000000000002,0.27288098159509205,0.523,0.251426305010793,94,1,4
YLR443W,0.0,True,133,0,0.06664736451373425,,0.03585,448,0,0.35506000000000004,0.2903178571428571,0.4985000000000001,0.2247468311383775,0,1,2
YLR445W,0.0,False,34,0,0.0,,0.25759,188,1,0.2794,0.23639361702127665,0.3651999999999999,0.27049822763739956,0,1,3
YLR446W,0.8333333333333334,False,65,0,0.0,,0.03889,433,0,0.2257,0.2721879907621247,0.43975,0.2325780456518172,257,2,3
YLR447C,0.09788732394366197,False,43,0,0.6148791118421052,0.16364325581395348,0.11441,345,0,0.1683,0.20312927536231884,0.34095000000000003,0.2635751030522215,135,1,2
YLR448W,0.19146005509641872,False,64,0,0.28825130331753557,0.0,0.15022,176,1,0.13699999999999998,0.1330340909090909,0.17005,0.4200302161228885,249,1,2
YLR449W,0.29411764705882354,False,27,0,0.2152577160493827,394.16289736842106,0.1689,392,0,0.2103,0.20116326530612244,0.3379,0.2847546686494889,90,1,3
YLR450W,0.5,False,159,0,0.19194370370370373,1.5527083333333334,0.07272999999999999,1045,0,0.47220000000000006,0.24320229665071771,0.46224999999999994,0.23313972218108905,81,2,3
YLR451W,0.5,False,143,1,0.0,12.13002,0.0374,886,0,0.23186000000000004,0.2745884875846501,0.4919500000000001,0.2365553843283064,230,2,4
YLR452C,0.46153846153846156,False,76,0,0.4092754348748409,34.20836,0.058129999999999994,698,0,0.21480000000000002,0.2568914040114613,0.46065000000000006,0.24123836304310253,184,2,3
YLR453C,0.16666666666666666,True,457,0,0.0,9.859575000000001,0.053970000000000004,395,0,0.3975,0.27735594936708863,0.5186,0.23454679680149113,0,1,3
YLR454W,8.0,False,94,1,0.0,1.4586942857142857,0.04286,2628,0,0.1923,0.24448424657534246,0.4597300000000001,0.24170344676596212,74,2,3
YLR455W,0.5294117647058824,False,216,0,0.0,16.21816666666667,0.0483,304,0,0.16926000000000002,0.2450315789473684,0.4525500000000001,0.2522980069438619,222,2,4
YLR456W,0.0,False,13,0,0.0,0.0,0.16079000000000002,204,0,0.2975,0.2571323529411765,0.4024,0.21592169208219114,58,1,3
YLR457C,0.5,False,38,0,0.0,12.745199999999999,0.27039,319,0,0.37500000000000006,0.27074545454545457,0.44584999999999997,0.2599928796574009,0,2,3
YLR459W,0.1,False,178,0,0.2820411718131433,,0.08934,394,0,0.35120000000000007,0.29424314720812184,0.5304,0.22742528681618243,54,2,1
YLR460C,0.0,False,48,0,0.0,73.93536,0.037989999999999996,376,0,0.16509999999999997,0.2432239361702128,0.4223,0.2627475780844855,61,1,2
YLR461W,0.0,False,0,0,0.0,,0.23633,120,0,0.19160000000000005,0.15182833333333334,0.1993,0.32773782119766615,0,1,1
YLR462W,0.0,False,0,0,0.0,,0.0532,202,0,0.15739999999999998,0.26663267326732676,0.4547,0.2560996590262895,0,1,3
YLR464W,0.0,False,0,0,0.0,,,216,1,0.2474,0.29360833333333336,0.48435000000000006,0.23489319115003301,0,1,2
YLR466W,0.0,False,0,0,0.0,0.04547172413793103,0.007370000000000001,1382,0,0.11825999999999999,0.28191780028943564,0.5086999999999999,0.23372189044624225,0,2,3
YLR467W,0.0,False,0,0,0.0,,,1796,0,0.15739999999999998,0.2821806236080178,0.5086999999999999,0.23645064649196498,0,2,3
YNL001W,0.125,False,64,0,0.0,11.811068749999999,0.09952000000000001,386,0,0.1517,0.22634352331606214,0.32594999999999996,0.2428667415383807,73,1,4
YNL002C,0.31443298969072164,False,29,0,0.24450573613766735,21.285872727272725,0.12937,322,0,0.203,0.20629565217391305,0.37505,0.3078040546830238,106,1,4
YNL003C,4.5,False,43,1,0.20376698113207548,6.543172499999999,0.09958,284,0,0.2278,0.26148591549295774,0.38405,0.21402790819685297,165,1,2
YNL004W,0.12,True,17,0,0.0,275.27838,0.09586,454,1,0.1856,0.2432299559471366,0.4483499999999999,0.20494623983005472,131,3,3
YNL005C,0.7142857142857143,False,67,0,0.1055488297013721,36.61941428571429,0.06226,371,0,0.24160000000000004,0.25429380053908357,0.39269999999999994,0.2564967820264967,77,1,3
YNL006W,0.5,False,59,0,0.2001857142857143,3.434566666666666,0.07707,303,0,0.2277,0.2777610561056105,0.42269999999999996,0.22728254562011563,180,1,2
YNL007C,0.5031055900621118,False,141,0,0.49465127782357793,1.9906255319148938,0.16699,352,0,0.24489999999999995,0.24278522727272725,0.47948,0.22061476152873408,33,1,3
YNL008C,0.0,False,0,0,0.16186069651741294,,0.07437,676,0,0.2023,0.2603286982248521,0.44308000000000003,0.20903543190070656,0,2,5
YNL009W,0.0,False,29,0,0.0,172.86019800000003,0.06608,420,0,0.21389999999999998,0.24668095238095236,0.3867,0.24265042774518786,0,1,3
YNL010W,1.0169491525423728,False,40,0,0.34929642445213377,25.2492,0.18172,241,0,0.1333,0.16598755186721992,0.26605,0.267214198765922,101,1,3
YNL011C,0.0,False,276,1,0.0,32.60587142857143,0.05729,444,0,0.1805,0.2690387387387387,0.476,0.21817423065109856,60,1,2
YNL012W,0.0,False,203,1,0.0,,0.03009,631,1,0.4213,0.2675968304278922,0.5558500000000002,0.23338495415092164,169,2,4
YNL014W,2.0,True,0,0,0.0,40.433575,0.07583,1044,0,0.33610000000000007,0.2401005747126437,0.38954999999999995,0.25756173946757743,65,1,5
YNL015W,0.0761904761904762,False,50,0,0.11842699724517908,22.631946071428573,0.50024,75,0,0.1443,0.20026666666666665,0.30155,0.34988759226352933,102,1,2
YNL016W,0.21212121212121213,True,153,1,0.5545044776119403,199.3677646153846,0.12353,453,0,0.11499999999999999,0.21708256070640178,0.49189999999999995,0.2723907540916026,495,2,2
YNL018C,0.0,False,82,0,0.0,2.4547049999999997,0.10275999999999999,612,0,0.31660000000000005,0.2962856209150327,0.5521499999999999,0.24933655608258537,0,2,2
YNL019C,0.0,False,206,0,0.0,,0.07077,284,0,0.29676,0.29856338028169016,0.4358000000000001,0.2332441121758166,0,1,1
YNL020C,0.3076923076923077,True,38,0,0.0,61.026005,0.06776,638,0,0.2064,0.28943322884012546,0.5141,0.23277999687996748,129,3,2
YNL021W,2.125,True,72,0,0.0,4.563702,0.09402,706,0,0.2989,0.25833342776203966,0.49824999999999997,0.2289451586841301,221,2,3
YNL022C,0.09523809523809523,False,10,0,0.08360373711340205,8.020782,0.09304,490,0,0.28,0.25422408163265303,0.4666499999999999,0.24003754514625888,69,2,3
YNL023C,0.25,True,39,0,0.08557698489231759,6.4251000000000005,0.0271,965,0,0.23879999999999998,0.2593695336787564,0.4329500000000001,0.21386229905294343,174,2,4
YNL024C,1.5,False,10,0,0.0,87.50240333333335,0.0566,246,0,0.2811,0.25238617886178866,0.38195000000000007,0.21317187527963907,98,2,5
YNL024C-A,3.2051282051282053,False,71,0,-0.04732082551594748,,,72,0,0.21759999999999996,0.2464861111111111,0.36329999999999996,0.19842986780136143,243,1,1
YNL025C,0.0,False,65,1,0.0,9.64592,0.05687999999999999,323,0,0.3442,0.27270773993808045,0.41825,0.24573504710317545,56,2,2
YNL026W,0.0,False,18,0,0.14565705329153605,,0.07686,484,0,0.3128,0.2686962809917355,0.46775,0.21501569225354575,124,2,2
YNL027W,0.4,False,172,0,0.0,96.05078571428572,0.07209,678,0,0.24420000000000003,0.2614182890855457,0.6167,0.21454242559901276,87,1,3
YNL029C,0.0,False,0,0,0.07941542288557216,28.1593,0.036910000000000005,522,0,0.33896,0.27283141762452107,0.42214999999999997,0.22862567207399484,39,1,4
YNL030W,0.2256134051466188,False,56,0,0.21633333333333338,106.89816004504505,0.3161,103,0,0.07656,0.11672427184466018,0.14740000000000003,0.25267849372345014,178,1,3
YNL031C,0.022821576763485476,False,25,0,0.3389819004524887,17.82087923076923,0.26408000000000004,136,0,0.12262000000000002,0.13521764705882355,0.16643000000000002,0.3438526369005403,227,1,2
YNL032W,2.0,True,131,0,0.0,2.5517000000000003,0.15315,281,0,0.2185,0.25831530249110324,0.41174999999999995,0.23624680140940305,265,2,2
YNL033W,0.0,False,0,0,0.0,1.4790599999999998,0.07049,284,0,0.29676,0.29875,0.4358000000000001,0.23151781273352864,0,1,1
YNL034W,0.0,False,0,0,0.0,,0.056470000000000006,612,0,0.31660000000000005,0.3033150326797386,0.5688500000000001,0.24365387872261152,0,2,2
YNL035C,1.0,True,57,0,0.12232137834036569,64.21209,0.10008,389,0,0.28789999999999993,0.23067712082262215,0.38563000000000003,0.24062510875310178,195,1,2
YNL036W,0.0,True,52,0,0.1268214716525935,80.57915249999999,0.19707,221,0,0.2666,0.24688235294117647,0.4031999999999999,0.2664505635528459,111,1,2
YNL037C,0.6320754716981132,False,114,0,0.4844090277777777,146.33145857142856,0.18394000000000002,360,0,0.16522,0.20039666666666664,0.34840000000000004,0.26126106689541,99,1,2
YNL038W,0.0,False,11,0,0.16166666666666668,,0.09045,229,1,0.1813,0.2800454148471615,0.41464999999999996,0.2120185696704196,85,1,3
YNL039W,1.0,False,0,0,0.0,47.773824000000005,0.05294,594,0,0.2012,0.24357104377104374,0.40474999999999994,0.25712905898226357,86,2,4
YNL040W,0.10526315789473684,False,39,0,0.05423165283982133,31.730866666666667,0.05774,456,0,0.4102,0.260880701754386,0.46965,0.24144080168603288,157,1,3
YNL041C,0.14285714285714285,False,247,0,0.0,19.834069999999997,0.05923,839,0,0.36,0.2648121573301549,0.5075999999999999,0.2449707159717755,158,2,3
YNL042W,1.5,False,67,1,0.0,3.378672,0.06448,396,0,0.3242,0.29267020202020205,0.5769,0.2329183701216479,110,4,2
YNL042W-B,0.0,False,0,0,0.0,,,85,0,0.3581,0.3263435294117647,0.48135000000000006,0.2764590114209876,0,1,1
YNL044W,0.07983193277310924,False,161,0,0.36616755319148936,9.45793753246753,0.13926,176,1,0.26819999999999994,0.23374204545454544,0.36850000000000005,0.26007526004667475,162,1,2
YNL045W,0.5,False,50,0,0.2953925143953935,3.6610199999999997,0.10037,671,0,0.1869,0.2202903129657228,0.42416,0.26839406147360806,68,2,2
YNL046W,1.25,True,93,0,0.2261121251629726,5.2407348148148145,0.06796,172,0,0.46810000000000007,0.3619523255813953,0.6648000000000001,0.22068118297809078,155,1,3
YNL047C,0.0,False,178,0,0.0,66.146696,0.052410000000000005,656,0,0.21666,0.28659634146341467,0.6312999999999999,0.23884596699674254,69,2,2
YNL048W,0.09090909090909091,False,10,0,0.1270796812749004,10.0168,0.19183,548,0,0.18109999999999998,0.2483419708029197,0.3887999999999999,0.24529194667995213,101,2,2
YNL049C,0.0,False,40,1,0.29632680449764237,3.2187375,0.061810000000000004,876,0,0.2939,0.25874520547945207,0.46035000000000004,0.24878544236887512,86,3,3
YNL050C,0.15789473684210525,True,27,0,0.0,,0.11682000000000001,270,1,0.31366,0.27441481481481483,0.42228000000000004,0.25780585559962493,55,2,4
YNL051W,0.07407407407407407,False,200,0,0.0,16.214525000000002,,403,0,0.2578,0.25096823821339953,0.37224999999999997,0.24589718141719116,40,1,2
YNL052W,0.053691275167785234,False,36,0,0.12244442970822282,2.6724787499999993,0.12934,153,0,0.12206000000000002,0.26401307189542483,0.37427999999999995,0.2474644659867634,256,1,2
YNL053W,2.0,True,329,1,0.10606697819314644,96.85616,0.0424,489,0,0.3295,0.2988621676891615,0.5714500000000001,0.24512438342774873,127,2,2
YNL054W,0.8571428571428571,True,0,0,0.0,,0.02669,1165,0,0.35056000000000004,0.2837948497854077,0.6568500000000002,0.21364676609607522,0,2,3
YNL054W-A,0.0,False,0,0,0.0,0.0,,440,0,0.1995,0.27796363636363636,0.5287500000000002,0.23998197481842126,0,3,2
YNL054W-B,0.0,False,0,0,0.0,0.0,,1749,1,0.1995,0.27211160663236134,0.5290000000000001,0.22629141632861274,0,3,3
YNL055C,0.4386792452830189,False,74,0,1.1394651987110636,2.220156,0.24795999999999999,283,0,0.24889999999999998,0.19178233215547702,0.2946000000000001,0.2922792437777314,38,2,1
YNL056W,0.9545454545454546,True,76,1,0.07839066666666669,0.0,0.13117,197,0,0.40540000000000004,0.28886497461928934,0.50515,0.23859327325276858,80,2,2
YNL058C,0.2727272727272727,False,0,0,0.21048295454545454,,0.10175,316,0,0.20069999999999996,0.26888164556962024,0.4542,0.23978156981852594,193,2,2
YNL059C,0.1111111111111111,False,18,0,0.0,76.12577333333333,0.09112999999999999,755,0,0.22216,0.24251072847682117,0.47479999999999994,0.2640608669976248,90,2,4
YNL061W,0.3157894736842105,False,42,0,0.19472642436149312,7.67581875,0.11297,618,0,0.12506,0.20789385113268613,0.4336500000000001,0.27822531575295484,137,2,5
YNL062C,0.7857142857142857,False,0,0,0.15613013221990257,19.781487272727272,0.09339,478,0,0.21339999999999998,0.2553903765690376,0.4487,0.24932235401735098,0,2,3
YNL063W,1.0,True,150,1,0.0679300758213985,119.34932285714287,0.07827,314,0,0.39246,0.29747770700636944,0.45125000000000004,0.21872162977942342,92,2,3
YNL064C,0.36936936936936937,False,430,0,0.5366581364829397,122.81128799999999,0.14438,409,0,0.12410000000000002,0.1769491442542787,0.32217999999999997,0.2229496633496093,131,2,2
YNL065W,0.75,False,116,1,0.0,3.078405,0.048260000000000004,586,0,0.3189,0.23535631399317408,0.37274999999999997,0.2197914904079728,632,1,3
YNL066W,5.75,False,359,0,0.7706404617921936,96.86375384615384,0.14779,420,0,0.17099999999999999,0.20255619047619047,0.34629999999999994,0.2534026561698932,197,1,2
YNL067W,0.23371647509578544,False,36,0,0.3835933075933076,0.0,,191,0,0.11320000000000001,0.12212251308900525,0.16385,0.3483846348397243,178,1,2
YNL067W-B,0.0,False,0,0,0.0,,,46,0,0.25179999999999997,0.21293478260869564,0.0,0.19122946898138962,0,0,2
YNL068C,3.6666666666666665,True,125,0,0.0,36.72415,0.06927,862,0,0.22359999999999997,0.27701461716937353,0.6886500000000002,0.22854817363316854,150,3,2
YNL069C,0.022187004754358162,False,43,0,0.5359727891156462,0.0,0.15519000000000002,198,1,0.1405,0.13204646464646466,0.20328,0.38047699524781514,132,3,4
YNL070W,0.3620689655172414,False,63,0,0.14732722513089008,0.67518,,60,0,0.2253,0.17984333333333336,0.0,0.2792742934117435,136,1,1
YNL071W,0.18604651162790697,False,161,0,0.785052471018914,19.020243750000002,0.11294000000000001,482,0,0.21236000000000002,0.23616182572614108,0.42844,0.3086582172474478,157,2,2
YNL072W,0.1,False,22,0,0.17651724137931035,12.330596666666667,0.09848,307,0,0.512,0.31670814332247554,0.5241499999999999,0.26267783445794674,69,2,4
YNL073W,0.0,False,4,0,0.11439889502762432,53.039838,0.03341,576,0,0.19876,0.27465381944444445,0.5237999999999999,0.25035351923041904,78,2,3
YNL074C,0.12857142857142856,False,60,0,0.48001093643198905,3.42144,0.06372,452,0,0.36669999999999997,0.3099398230088496,0.5789000000000001,0.23652623707091536,66,2,3
YNL075W,0.36363636363636365,False,122,0,0.2042015437392796,,0.13363,290,0,0.16608,0.23935931034482757,0.38103999999999993,0.2484507919778054,214,1,2
YNL076W,0.1111111111111111,True,258,1,0.0,3.2833349999999997,0.04991,584,0,0.45919999999999994,0.27778287671232876,0.44194999999999995,0.22675573332780533,38,2,3
YNL077W,1.0,False,230,0,0.0,36.00477222222222,0.051829999999999994,528,0,0.1576,0.2391257575757576,0.39514999999999995,0.22005021833599447,29,1,3
YNL078W,0.36363636363636365,False,39,0,0.2790663338088445,11.320688571428573,0.05026,407,0,0.2878,0.3203474201474201,0.5876,0.2323673621769353,139,3,3
YNL079C,0.1862348178137652,False,145,0,0.33646446700507615,8.160217647058824,0.18107,199,0,0.15326,0.21785226130653265,0.33799999999999997,0.4722490192503173,191,0,2
YNL080C,0.14285714285714285,True,172,0,0.40693467297084324,75.76449,0.03622,366,0,0.23010000000000003,0.29367540983606555,0.49854999999999994,0.2177225499085546,79,2,2
YNL081C,0.171875,False,75,0,0.02904538341158061,6.26723125,,143,0,0.12520000000000003,0.24225874125874125,0.385,0.23268907819717546,159,1,3
YNL082W,0.3333333333333333,False,49,0,0.0,505.99804,0.03753,873,0,0.3638,0.2543917525773196,0.5288,0.2123957351960854,85,2,3
YNL083W,0.3333333333333333,False,15,0,0.0,65.4503,0.03702,494,0,0.2243,0.2675906882591093,0.43815,0.22218933691595957,156,1,3
YNL084C,0.6060606060606061,True,62,0,0.28371342512908776,8.032085714285714,0.11325,349,0,0.2344,0.23322865329512893,0.4098,0.2591258734713871,127,2,5
YNL085W,0.23841059602649006,True,318,0,0.3120490390987409,54.89897307692308,0.0841,830,0,0.38849999999999996,0.2309344578313253,0.4240499999999999,0.25700926695209897,275,2,2
YNL086W,1.1538461538461537,False,73,0,0.0,0.24354,0.32391,102,0,0.27559999999999996,0.3074980392156863,0.4353999999999999,0.2192312731892351,123,1,2
YNL087W,0.6666666666666666,False,187,0,0.3166010760953113,94.02977750000001,0.0814,1178,0,0.3968,0.24593056027164684,0.4785500000000001,0.2394693995918707,179,2,3
YNL088W,0.7619047619047619,True,62,0,0.0,31.6674823076923,0.02324,1428,0,0.30050000000000004,0.22916526610644258,0.42299,0.2547529466065005,123,2,6
YNL090W,1.711111111111111,True,149,0,0.20895017793594312,2.4138675,0.06441000000000001,192,0,0.18116000000000002,0.24656145833333332,0.37595,0.23614887085841538,115,1,3
YNL091W,0.6923076923076923,True,164,0,0.0,88.59349,0.025480000000000003,1240,0,0.20932000000000003,0.2631375806451613,0.5027000000000001,0.2503902841114796,110,2,5
YNL092W,1.0,True,131,0,0.0,230.75919,0.05741,400,0,0.21959999999999996,0.265905,0.3832,0.2145348432868905,39,2,2
YNL093W,0.0,False,70,0,0.0,128.97355,0.12949000000000002,220,0,0.2299,0.27125636363636363,0.43915000000000004,0.2542778843336323,101,1,2
YNL094W,1.6,False,268,1,0.2211654676258993,29.75155714285714,0.03092,587,0,0.1696,0.24269369676320277,0.39873000000000003,0.23233732830860498,53,5,3
YNL095C,0.8,False,60,0,0.0,128.16001333333335,0.09066,642,0,0.22400000000000003,0.2660704049844237,0.4643300000000001,0.23152809447773462,261,2,2
YNL096C,0.47719298245614034,False,63,0,0.5443510204081633,0.0,0.16626,190,1,0.12260000000000001,0.1454821052631579,0.21100000000000002,0.3850325099691919,170,1,2
YNL097C,3.375,False,133,0,0.0,18.629193846153846,0.0843,330,0,0.3543,0.2597412121212121,0.4968,0.2749858238975985,203,1,6
YNL097C-B,0.0,True,101,0,0.0,,,40,0,0.2081,0.240925,0.0,0.2338946899126634,1171,1,1
YNL098C,0.9513513513513514,False,236,0,0.0,170.84350444444445,0.09534,322,0,0.40985999999999995,0.2521068322981367,0.41080000000000005,0.2636733912585259,97,1,2
YNL099C,0.0,False,34,0,0.16339311043566362,12.826908799999998,0.05927999999999999,238,0,0.19490000000000002,0.28009831932773105,0.46158,0.22175724003227124,236,2,2
YNL100W,0.6111111111111112,False,53,0,0.19016166281755198,7.418260294117648,0.10394,234,0,0.3227,0.2928581196581196,0.44379999999999986,0.2249516674867581,118,1,2
YNL101W,0.07692307692307693,False,178,0,0.21887250996015942,,0.03125,713,0,0.1968,0.2772802244039271,0.45619999999999994,0.21786094649356388,193,1,3
YNL102W,0.29411764705882354,True,26,0,0.0,0.0,0.01942,1468,0,0.12210000000000001,0.2446617166212534,0.46235,0.22704712940310962,62,2,4
YNL103W,0.16,True,159,0,0.0,139.65568000000002,0.04858,672,0,0.3937,0.2638252976190476,0.5236500000000001,0.24293002178960704,82,2,3
YNL104C,0.696969696969697,False,125,0,0.5530830448065174,31.69906206896551,0.11317999999999999,619,0,0.2198,0.20785169628432956,0.3169,0.26700289192199755,119,2,3
YNL106C,10.0,False,0,0,0.0,0.0,0.02433,1183,0,0.5556000000000001,0.2710458157227388,0.5957,0.23042578256637933,132,5,3
YNL107W,0.25,False,43,0,0.0,1.1677700000000002,0.13316,226,0,0.2908,0.25395309734513277,0.3878499999999999,0.2410826295772409,164,2,2
YNL108C,0.17391304347826086,False,22,0,0.13572474226804127,0.0,0.12802,270,0,0.16706000000000001,0.22747333333333333,0.3141,0.23744986884773067,135,4,2
YNL110C,0.45535714285714285,False,64,0,0.0,3.570643555555556,0.19161,220,0,0.3211,0.23997727272727273,0.42265000000000014,0.28089732927359373,98,1,3
YNL111C,0.9333333333333333,False,35,0,0.21818425196850394,17.91785625,0.24336,120,0,0.2345,0.17508833333333337,0.2242,0.2414557032606493,237,1,1
YNL112W,0.5804597701149425,False,33,0,0.4797468073292615,3.5821220338983046,0.17096,546,1,0.23895999999999998,0.16313040293040293,0.29252999999999996,0.2608846303895961,127,2,2
YNL113W,0.13548387096774195,False,8,0,0.19432612312811984,0.0,0.12209,142,0,0.1006,0.256969014084507,0.41195000000000004,0.2773714935651041,172,1,2
YNL115C,0.25,False,33,0,0.15852591535901095,2.990196,0.11903,644,0,0.1278,0.240748447204969,0.48500000000000004,0.23844077756898566,135,2,2
YNL116W,0.2857142857142857,False,61,0,0.18450364554122267,221.054895,0.06197999999999999,522,0,0.3915,0.2925831417624521,0.4979,0.21646224919611967,165,1,2
YNL117W,0.0,False,54,0,0.0,,0.14038,554,0,0.1407,0.2149418772563177,0.3263,0.27759938547761853,0,2,3
YNL118C,0.030303030303030304,False,55,0,0.18596321614583336,153.24044666666666,0.08191,970,0,0.3417,0.27827567010309284,0.6020000000000001,0.24734294585090297,104,2,2
YNL119W,0.03571428571428571,False,0,0,0.0,10.729736842105263,0.07581,493,0,0.45170000000000005,0.26031237322515216,0.42403,0.23730962144746262,133,1,2
YNL121C,0.16666666666666666,False,49,0,0.29665884115884117,649.5027042857143,0.16844,617,0,0.2332,0.18961523500810373,0.3293,0.32265982140021965,99,2,3
YNL122C,0.16666666666666666,True,37,0,-0.018879310344827583,0.0,0.27429000000000003,115,0,0.1658,0.24045565217391304,0.4032,0.2264908992919753,139,1,2
YNL123W,0.5,False,106,0,0.22288029058749215,23.14855909090909,0.0767,997,0,0.3555,0.23900180541624877,0.43965000000000004,0.2343980018256942,117,1,3
YNL124W,0.2,True,81,1,0.0,10.707133333333335,0.06607,492,0,0.1551,0.28867398373983744,0.5748000000000001,0.25959971471710536,178,4,4
YNL125C,0.0,False,161,0,0.15865119549929677,4.21641,0.049210000000000004,673,0,0.31310000000000004,0.2714977711738485,0.5497000000000001,0.2404307344452521,92,2,3
YNL126W,1.5,False,0,0,0.0,3.46576,0.03178,846,0,0.3625,0.2798952718676123,0.50125,0.22133706044308352,100,2,2
YNL127W,1.6,False,105,0,0.0,16.338959999999997,0.02925,953,0,0.15326,0.2602637985309549,0.48833000000000004,0.23031538421294517,272,2,2
YNL128W,0.0,False,62,0,0.0,,0.04406,434,0,0.24876,0.2601036866359447,0.45363,0.22670347029209656,0,3,2
YNL129W,1.2727272727272727,False,94,0,0.0,0.0,0.11338,240,0,0.3633,0.24663416666666665,0.33918,0.2295078555953794,118,2,4
YNL130C,0.0,False,204,0,0.25557519379844956,6.973786666666666,0.11710999999999999,393,1,0.37910000000000005,0.2534111959287532,0.39099999999999996,0.23153622056752285,72,1,2
YNL130C-A,2.3333333333333335,False,686,0,0.0,,,48,0,0.23729999999999998,0.25454166666666667,0.0,0.1643192515746725,0,1,2
YNL131W,0.2964824120603015,True,216,0,0.022438755020080338,0.0,0.14773,152,0,0.11850000000000001,0.19521973684210528,0.34085,0.26218076493335907,321,2,2
YNL132W,0.24521072796934865,False,92,0,0.24056521739130438,,0.08101,1056,0,0.17466,0.2134850378787879,0.43810000000000004,0.26517612687535663,72,2,4
YNL133C,0.0,False,0,0,0.0,23.895055,0.12933,173,0,0.22670000000000004,0.24364624277456645,0.4084,0.25851877734533785,0,1,4
YNL134C,0.45161290322580644,False,67,0,0.3637806688417618,3.308777118644068,0.15075999999999998,376,0,0.253,0.22423617021276598,0.3994,0.27354368472060514,28,1,3
YNL135C,0.13025210084033614,False,51,0,0.18853932384341635,5.280799999999999,0.2546,114,0,0.1909,0.15257543859649123,0.2064,0.2867723676979787,198,2,1
YNL136W,0.0,False,14,0,0.0,22.68468,0.04595,425,0,0.3633,0.2453430588235294,0.43484999999999996,0.27876852228141963,128,2,6
YNL137C,1.2058823529411764,False,95,0,0.015333523050654526,0.0,0.07082000000000001,486,0,0.15256000000000003,0.25903415637860083,0.6291499999999999,0.2609998769160506,201,1,2
YNL138W,0.8461538461538461,False,36,0,0.5052464508801817,22.543545769230768,0.12082000000000001,526,0,0.2393,0.22744638783269966,0.43410000000000004,0.2751462242470683,154,6,2
YNL138W-A,2.0,False,67,0,0.15973645320197047,,,85,1,0.3672,0.3002258823529411,0.3756,0.2990376509446122,87,1,1
YNL139C,5.75,True,0,0,0.0,10.443457142857143,0.05839,1597,0,0.3472,0.25395165936130243,0.48390000000000005,0.24580320132350186,0,2,3
YNL140C,0.0,False,0,0,0.0,2.3807519999999998,0.36501,189,0,0.32650000000000007,0.29920317460317464,0.42865000000000003,0.24568641514938533,173,1,3
YNL141W,0.5294117647058824,True,70,0,0.28823825448613377,86.35485352941178,0.13435,347,0,0.3806999999999999,0.23552795389048992,0.43915,0.2538161660312898,126,2,3
YNL142W,0.0,False,355,1,0.0,2.7375974999999997,0.13802,499,0,0.28600000000000003,0.2168817635270541,0.32975,0.2076760618998883,97,3,3
YNL143C,1.0,False,0,0,0.0,5.352571428571429,0.22049000000000002,130,0,0.2603,0.26532153846153844,0.42767999999999995,0.2466201079547182,0,1,10
YNL144C,0.0,False,162,0,0.0,,0.07443999999999999,740,0,0.22220000000000004,0.24865729729729727,0.4146500000000001,0.22410682253696906,46,2,3
YNL145W,0.2534722222222222,False,86,0,0.0,,0.60337,38,0,0.1403,0.21871052631578947,0.0,0.3149308290515452,175,1,2
YNL146C-A,0.0,False,0,0,0.0,,,64,0,0.2976,0.28651875,0.3949,0.22006241772403712,0,1,2
YNL146W,0.25,False,113,0,0.0,2.86011,0.2404,100,0,0.1537,0.274176,0.39874999999999994,0.22175706023802455,0,1,2
YNL147W,0.9811320754716981,True,216,1,0.2280763116057234,0.0,0.22536,115,1,0.3634,0.21932000000000001,0.34400000000000003,0.24302454841899587,65,1,3
YNL148C,0.4,False,40,0,0.0,238.7028425,0.0855,254,0,0.22726000000000002,0.2834102362204724,0.44414999999999993,0.26715131180043705,145,1,2
YNL149C,0.28440366972477066,False,39,1,0.1858383458646617,3.050004375,0.19019,129,0,0.2587,0.21938294573643413,0.33146,0.32441399660026826,103,1,3
YNL151C,0.1793103448275862,False,67,0,0.29781564245810055,,0.10042999999999999,251,0,0.19396,0.21680398406374501,0.32465,0.2134965400977254,90,1,4
YNL152W,0.0,False,18,0,0.0,95.08733333333335,0.05822000000000001,409,0,0.21309999999999998,0.29148899755501223,0.46584999999999993,0.24011271911641446,868,3,4
YNL153C,0.17391304347826086,False,24,0,0.17753820598006648,0.0,0.0897,129,0,0.3232,0.30773333333333336,0.44175000000000003,0.31199205819108344,188,1,2
