#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
589	YNL049C	chrxiv	-	535280	537911	535280	537911	1	535280,	537911,	SFB2
589	YNL014W	chrxiv	+	606318	609453	606318	609453	1	606318,	609453,	HEF3
589	YNR002C	chrxiv	-	633007	633856	633007	633856	1	633007,	633856,	ATO2
590	YNR020C	chrxiv	-	667409	668222	667409	668222	1	667409,	668222,	ATP23
590	YNR067C	chrxiv	-	755745	759099	755745	759099	1	755745,	759099,	DSE4
590	YNR075W	chrxiv	+	779915	781040	779915	781040	1	779915,	781040,	COS10
590	YNR077C	chrxiv	-	783286	783541	783286	783541	1	783286,	783541,	YNR077C
590	YNR069C	chrxiv	-	761122	762592	761122	762592	1	761122,	762592,	BSC5
590	YNR045W	chrxiv	+	706138	707608	706138	707608	1	706138,	707608,	PET494
590	YNR059W	chrxiv	+	736802	738545	736802	738545	1	736802,	738545,	MNT4
590	YNR017W	chrxiv	+	662912	663581	662912	663581	1	662912,	663581,	TIM23
590	YNR018W	chrxiv	+	664269	664944	664269	664944	1	664269,	664944,	RCF2
590	YNR035C	chrxiv	-	693018	694047	693018	694047	1	693018,	694047,	ARC35
590	YNR021W	chrxiv	+	668376	669591	668376	669591	1	668376,	669591,	YNR021W
590	YNR076W	chrxiv	+	781917	782280	781917	782280	1	781917,	782280,	PAU6
590	YNR052C	chrxiv	-	719345	720647	719345	720647	1	719345,	720647,	POP2
590	YNR039C	chrxiv	-	697613	699431	697613	699431	1	697613,	699431,	ZRG17
590	YNR071C	chrxiv	-	770439	771468	770439	771468	1	770439,	771468,	YNR071C
590	YNR036C	chrxiv	-	694360	694822	694360	694822	1	694360,	694822,	MRPS12
590	YNR062C	chrxiv	-	744359	745343	744359	745343	1	744359,	745343,	YNR062C
590	YNR049C	chrxiv	-	713022	713655	713022	713655	1	713022,	713655,	MSO1
590	YNR024W	chrxiv	+	672408	672969	672408	672969	1	672408,	672969,	MPP6
590	YNR056C	chrxiv	-	731617	733303	731617	733303	1	731617,	733303,	BIO5
590	YNR029C	chrxiv	-	677198	678488	677198	678488	1	677198,	678488,	YNR029C
590	YNR019W	chrxiv	+	665338	667267	665338	667267	1	665338,	667267,	ARE2
590	YNR061C	chrxiv	-	742880	743540	742880	743540	1	742880,	743540,	YNR061C
590	YNR032C-A	chrxiv	-	687242	687464	687242	687464	1	687242,	687464,	HUB1
590	YNR066C	chrxiv	-	753724	755035	753724	755035	1	753724,	755035,	YNR066C
590	YNR043W	chrxiv	+	701894	703085	701894	703085	1	701894,	703085,	MVD1
590	YNR054C	chrxiv	-	723355	724306	723355	724306	1	723355,	724306,	ESF2
590	YNR053C	chrxiv	-	721119	723112	721119	723112	2	721119,722302,	721770,723112,	NOG2
590	YNR072W	chrxiv	+	772656	774351	772656	774351	1	772656,	774351,	HXT17
590	YNR068C	chrxiv	-	760066	760885	760066	760885	1	760066,	760885,	YNR068C
590	YNR044W	chrxiv	+	703698	705876	703698	705876	1	703698,	705876,	AGA1
590	YNR075C-A	chrxiv	-	781510	781603	781510	781603	1	781510,	781603,	YNR075C-A
590	YNR047W	chrxiv	+	708522	711204	708522	711204	1	708522,	711204,	FPK1
590	YNR032W	chrxiv	+	686009	687116	686009	687116	1	686009,	687116,	PPG1
590	YNR048W	chrxiv	+	711629	712811	711629	712811	1	711629,	712811,	YNR048W
590	YNR037C	chrxiv	-	695051	695327	695051	695327	1	695051,	695327,	RSM19
590	YNR027W	chrxiv	+	674922	675876	674922	675876	1	674922,	675876,	BUD17
590	YNR050C	chrxiv	-	714047	715388	714047	715388	1	714047,	715388,	LYS9
590	YNR026C	chrxiv	-	673273	674689	673273	674689	1	673273,	674689,	SEC12
590	YNR073C	chrxiv	-	774791	776300	774791	776300	1	774791,	776300,	YNR073C
590	YNR030W	chrxiv	+	678798	680454	678798	680454	1	678798,	680454,	ALG12
590	YNR034W-A	chrxiv	+	692560	692857	692560	692857	1	692560,	692857,	YNR034W-A
590	YNR028W	chrxiv	+	676176	677103	676176	677103	1	676176,	677103,	CPR8
590	YNR023W	chrxiv	+	670417	672118	670417	672118	1	670417,	672118,	SNF12
590	YNR060W	chrxiv	+	739950	742110	739950	742110	1	739950,	742110,	FRE4
590	YNR033W	chrxiv	+	687634	689998	687634	689998	1	687634,	689998,	ABZ1
590	YNR055C	chrxiv	-	728425	730186	728425	730186	1	728425,	730186,	HOL1
590	YNR042W	chrxiv	+	701237	701666	701237	701666	1	701237,	701666,	YNR042W
590	YNR065C	chrxiv	-	750349	753700	750349	753700	1	750349,	753700,	YNR065C
590	YNR034W	chrxiv	+	690320	691286	690320	691286	1	690320,	691286,	SOL1
590	YNR040W	chrxiv	+	699689	700460	699689	700460	1	699689,	700460,	YNR040W
590	YNR064C	chrxiv	-	749135	750008	749135	750008	1	749135,	750008,	YNR064C
590	YNR051C	chrxiv	-	716779	718327	716779	718327	1	716779,	718327,	BRE5
590	YNR046W	chrxiv	+	707787	708195	707787	708195	1	707787,	708195,	TRM112
590	YNR074C	chrxiv	-	777601	778738	777601	778738	1	777601,	778738,	AIF1
590	YNR058W	chrxiv	+	734290	735733	734290	735733	1	734290,	735733,	BIO3
590	YNR038W	chrxiv	+	695594	697484	695594	697484	1	695594,	697484,	DBP6
590	YNR022C	chrxiv	-	669773	670193	669773	670193	1	669773,	670193,	MRPL50
590	YNR063W	chrxiv	+	746942	748766	746942	748766	1	746942,	748766,	YNR063W
590	YNR057C	chrxiv	-	733355	734069	733355	734069	1	733355,	734069,	BIO4
590	YNR025C	chrxiv	-	672701	673061	672701	673061	1	672701,	673061,	YNR025C
590	YNR031C	chrxiv	-	680693	685433	680693	685433	1	680693,	685433,	SSK2
590	YNR041C	chrxiv	-	700540	701659	700540	701659	1	700540,	701659,	COQ2
590	YNR070W	chrxiv	+	765374	769376	765374	769376	1	765374,	769376,	PDR18
73	YPR190C	chrxvi	-	917076	919041	917076	919041	1	917076,	919041,	RPC82
73	YPR124W	chrxvi	+	786207	787428	786207	787428	1	786207,	787428,	CTR1
73	YPL016W	chrxvi	+	521013	524958	521013	524958	1	521013,	524958,	SWI1
73	YPR045C	chrxvi	-	655139	656552	655139	656552	1	655139,	656552,	THP3
73	YPR123C	chrxvi	-	786140	786575	786140	786575	1	786140,	786575,	YPR123C
73	YPL222W	chrxvi	+	130161	132228	130161	132228	1	130161,	132228,	FMP40
73	YPL085W	chrxvi	+	387066	393654	387066	393654	1	387066,	393654,	SEC16
73	YPL153C	chrxvi	-	261726	264192	261726	264192	1	261726,	264192,	RAD53
585	YPL269W	chrxvi	+	33012	34947	33012	34947	1	33012,	34947,	KAR9
585	YPL249C-A	chrxvi	-	75698	76239	75698	76239	2	75698,76223,	75985,76239,	RPL36B
585	YPL244C	chrxvi	-	87013	88033	87013	88033	1	87013,	88033,	HUT1
585	YPL274W	chrxvi	+	22937	24701	22937	24701	1	22937,	24701,	SAM3
585	YPL258C	chrxvi	-	53497	55153	53497	55153	1	53497,	55153,	THI21
585	YPL262W	chrxvi	+	47335	48802	47335	48802	1	47335,	48802,	FUM1
585	YPL236C	chrxvi	-	101607	102702	101607	102702	1	101607,	102702,	ENV7
585	YPL254W	chrxvi	+	69484	70951	69484	70951	1	69484,	70951,	HFI1
585	YPL239W	chrxvi	+	99483	100086	99483	100086	1	99483,	100086,	YAR1
585	YPL232W	chrxvi	+	107274	108147	107274	108147	1	107274,	108147,	SSO1
585	YPL224C	chrxvi	-	126633	128088	126633	128088	1	126633,	128088,	MMT2
585	YPL271W	chrxvi	+	30078	30267	30078	30267	1	30078,	30267,	ATP15
585	YPL248C	chrxvi	-	79710	82356	79710	82356	1	79710,	82356,	GAL4
585	YPL227C	chrxvi	-	120162	121167	120162	121167	1	120162,	121167,	ALG5
585	YPL266W	chrxvi	+	39120	40077	39120	40077	1	39120,	40077,	DIM1
585	YPL257W-A	chrxvi	+	56747	58070	56747	58070	1	56747,	58070,	YPL257W-A_CDS
585	YPL280W	chrxvi	+	11886	12600	11886	12600	1	11886,	12600,	HSP32
585	YPL243W	chrxvi	+	88516	90316	88516	90316	1	88516,	90316,	SRP68
585	YPL229W	chrxvi	+	117066	117687	117066	117687	1	117066,	117687,	YPL229W
585	YPL261C	chrxvi	-	48995	49304	48995	49304	1	48995,	49304,	YPL261C
585	YPL250C	chrxvi	-	74308	74719	74308	74719	1	74308,	74719,	ICY2
585	YPL257W-B	chrxvi	+	56747	62016	56747	62016	2	56747,58053,	58052,62016,	YPL257W-B_CDS
585	YPL272C	chrxvi	-	26610	28164	26610	28164	1	26610,	28164,	PBI1
585	YPL268W	chrxvi	+	35235	37845	35235	37845	1	35235,	37845,	PLC1
585	YPL240C	chrxvi	-	96495	98625	96495	98625	1	96495,	98625,	HSP82
585	YPL247C	chrxvi	-	82624	84196	82624	84196	1	82624,	84196,	YPL247C
585	YPL237W	chrxvi	+	100495	101353	100495	101353	1	100495,	101353,	SUI3
585	YPL255W	chrxvi	+	67724	68882	67724	68882	1	67724,	68882,	BBP1
585	YPL265W	chrxvi	+	41042	42869	41042	42869	1	41042,	42869,	DIP5
585	YPL234C	chrxvi	-	104945	105440	104945	105440	1	104945,	105440,	VMA11
585	YPL283C	chrxvi	-	279	6007	279	6007	2	279,5988,	5840,6007,	YRF1-7
585	YPL242C	chrxvi	-	90621	95109	90621	95109	1	90621,	95109,	IQG1
585	YPL223C	chrxvi	-	128631	129138	128631	129138	1	128631,	129138,	GRE1
585	YPL251W	chrxvi	+	73624	73927	73624	73927	1	73624,	73927,	YPL251W
585	YPL250W-A	chrxvi	+	75701	75989	75701	75989	1	75701,	75989,	YPL250W-A
585	YPL246C	chrxvi	-	84508	85297	84508	85297	1	84508,	85297,	RBD2
585	YPL226W	chrxvi	+	121766	125357	121766	125357	1	121766,	125357,	NEW1
585	YPL230W	chrxvi	+	115218	116487	115311	116487	1	115311,	116487,	USV1
585	YPL225W	chrxvi	+	126005	126446	126005	126446	1	126005,	126446,	YPL225W
585	YPL259C	chrxvi	-	51243	52671	51243	52671	1	51243,	52671,	APM1
585	YPL228W	chrxvi	+	118381	120031	118381	120031	1	118381,	120031,	CET1
585	YPL260W	chrxvi	+	49302	50958	49302	50958	1	49302,	50958,	YPL260W
585	YPL256C	chrxvi	-	64976	66614	64976	66614	1	64976,	66614,	CLN2
585	YPL278C	chrxvi	-	15052	15355	15052	15355	1	15052,	15355,	YPL278C
585	YPL241C	chrxvi	-	95371	96258	95371	96258	2	95371,96233,	96153,96258,	CIN2
585	YPL273W	chrxvi	+	25086	26064	25086	26064	1	25086,	26064,	SAM4
585	YPL263C	chrxvi	-	44550	46506	44550	46506	1	44550,	46506,	KEL3
585	YPL252C	chrxvi	-	73362	73881	73362	73881	1	73362,	73881,	YAH1
585	YPL264C	chrxvi	-	43282	44344	43282	44344	1	43282,	44344,	YPL264C
585	YPL282C	chrxvi	-	7932	8427	7932	8427	1	7932,	8427,	PAU22
585	YPL235W	chrxvi	+	103231	104647	103231	104647	1	103231,	104647,	RVB2
585	YPL245W	chrxvi	+	85585	86950	85585	86950	1	85585,	86950,	YPL245W
585	YPL267W	chrxvi	+	38168	38798	38168	38798	1	38168,	38798,	ACM1
585	YPL277C	chrxvi	-	15404	16868	15404	16868	1	15404,	16868,	YPL277C
585	YPL257W	chrxvi	+	63278	63860	63278	63860	1	63278,	63860,	YPL257W
585	YPL279C	chrxvi	-	13227	14355	13227	14355	1	13227,	14355,	FEX2
585	YPL281C	chrxvi	-	9556	10870	9556	10870	1	9556,	10870,	ERR2
585	YPL238C	chrxvi	-	100473	100863	100473	100863	1	100473,	100863,	YPL238C
585	YPL233W	chrxvi	+	106171	106822	106171	106822	1	106171,	106822,	NSL1
585	YPL270W	chrxvi	+	30481	32803	30481	32803	1	30481,	32803,	MDL2
585	YPL249C	chrxvi	-	76668	79353	76668	79353	1	76668,	79353,	GYP5
585	YPL231W	chrxvi	+	108651	114315	108651	114315	1	108651,	114315,	FAS2
585	YPL283W-B	chrxvi	+	642	1125	642	1125	1	642,	1125,	YPL283W-B
585	YPL283W-A	chrxvi	+	1425	2001	1425	2001	1	1425,	2001,	YPL283W-A
585	YPL253C	chrxvi	-	71062	73006	71062	73006	1	71062,	73006,	VIK1
586	YPL196W	chrxvi	+	175042	175864	175042	175864	1	175042,	175864,	OXR1
586	YPL156C	chrxvi	-	255912	256767	255912	256767	1	255912,	256767,	PRM4
586	YPL191C	chrxvi	-	183596	184679	183596	184679	1	183596,	184679,	YPL191C
586	YPL221W	chrxvi	+	133042	135424	133042	135424	1	133042,	135424,	FLC1
586	YPL178W	chrxvi	+	212157	212784	212157	212784	1	212157,	212784,	CBC2
586	YPL219W	chrxvi	+	136749	138228	136749	138228	1	136749,	138228,	PCL8
586	YPL166W	chrxvi	+	237337	237979	237337	237979	1	237337,	237979,	ATG29
586	YPL183W-A	chrxvi	+	199094	199376	199094	199376	1	199094,	199376,	RTC6
586	YPL222C-A	chrxvi	-	131869	132115	131869	132115	1	131869,	132115,	YPL222C-A
586	YPL195W	chrxvi	+	176222	179021	176222	179021	1	176222,	179021,	APL5
586	YPL182C	chrxvi	-	203305	203689	203305	203689	1	203305,	203689,	YPL182C
586	YPL206C	chrxvi	-	162631	163597	162631	163597	1	162631,	163597,	PGC1
586	YPL214C	chrxvi	-	148568	150191	148568	150191	1	148568,	150191,	THI6
586	YPL209C	chrxvi	-	156489	157593	156489	157593	1	156489,	157593,	IPL1
586	YPL174C	chrxvi	-	220166	222773	220166	222773	1	220166,	222773,	NIP100
586	YPL162C	chrxvi	-	243205	244027	243205	244027	1	243205,	244027,	YPL162C
586	YPL155C	chrxvi	-	257215	259336	257215	259336	1	257215,	259336,	KIP2
586	YPL211W	chrxvi	+	153494	154040	153494	154040	1	153494,	154040,	NIP7
586	YPL220W	chrxvi	+	135789	136443	135789	136443	1	135789,	136443,	RPL1A
586	YPL177C	chrxvi	-	213041	213962	213041	213962	1	213041,	213962,	CUP9
586	YPL179W	chrxvi	+	208156	209806	208156	209806	1	208156,	209806,	PPQ1
586	YPL167C	chrxvi	-	232592	237107	232592	237107	1	232592,	237107,	REV3
586	YPL202C	chrxvi	-	168087	169338	168087	169338	1	168087,	169338,	AFT2
586	YPL187W	chrxvi	+	193647	194145	193647	194145	1	193647,	194145,	MF%28ALPHA%291
586	YPL170W	chrxvi	+	228313	228772	228313	228772	1	228313,	228772,	DAP1
586	YPL205C	chrxvi	-	163921	164266	163921	164266	1	163921,	164266,	YPL205C
586	YPL199C	chrxvi	-	172032	172755	172032	172755	1	172032,	172755,	YPL199C
586	YPL190C	chrxvi	-	185316	187725	185316	187725	1	185316,	187725,	NAB3
586	YPL201C	chrxvi	-	169769	171155	169769	171155	1	169769,	171155,	YIG1
586	YPL183C	chrxvi	-	199494	202536	199494	202536	1	199494,	202536,	RTT10
586	YPL215W	chrxvi	+	147415	148423	147415	148423	1	147415,	148423,	CBP3
586	YPL188W	chrxvi	+	191405	192650	191405	192650	1	191405,	192650,	POS5
586	YPL173W	chrxvi	+	223142	224036	223142	224036	1	223142,	224036,	MRPL40
586	YPL163C	chrxvi	-	241917	242700	241917	242700	1	241917,	242700,	SVS1
586	YPL212C	chrxvi	-	151514	153149	151514	153149	1	151514,	153149,	PUS1
586	YPL208W	chrxvi	+	157841	159593	157841	159593	1	157841,	159593,	RKM1
586	YPL189W	chrxvi	+	189153	190983	189153	190983	1	189153,	190983,	GUP2
586	YPL154C	chrxvi	-	259713	260931	259713	260931	1	259713,	260931,	PEP4
586	YPL189C-A	chrxvi	-	188306	188513	188306	188513	1	188306,	188513,	COA2
586	YPL164C	chrxvi	-	239349	241497	239349	241497	1	239349,	241497,	MLH3
586	YPL194W	chrxvi	+	179276	181115	179276	181115	1	179276,	181115,	DDC1
586	YPL204W	chrxvi	+	164275	165760	164275	165760	1	164275,	165760,	HRR25
586	YPL184C	chrxvi	-	195949	197788	195949	197788	1	195949,	197788,	MRN1
586	YPL159C	chrxvi	-	250906	251668	250906	251668	1	250906,	251668,	PET20
586	YPL198W	chrxvi	+	173151	174702	173151	174702	3	173151,173571,174072,	173162,173665,174702,	RPL7B
586	YPL193W	chrxvi	+	181402	182548	181402	182548	1	181402,	182548,	RSA1
586	YPL216W	chrxvi	+	143820	147129	143820	147129	1	143820,	147129,	YPL216W
586	YPL160W	chrxvi	+	246989	250262	246989	250262	1	246989,	250262,	CDC60
586	YPL176C	chrxvi	-	216011	218363	216011	218363	1	216011,	218363,	TRE1
586	YPL165C	chrxvi	-	237955	239077	237955	239077	1	237955,	239077,	SET6
586	YPL218W	chrxvi	+	138697	139409	138697	139409	2	138697,138864,	138725,139409,	SAR1
586	YPL200W	chrxvi	+	171483	171954	171483	171954	1	171483,	171954,	CSM4
586	YPL180W	chrxvi	+	205247	207647	205247	207647	1	205247,	207647,	TCO89
586	YPL181W	chrxvi	+	203420	204941	203420	204941	1	203420,	204941,	CTI6
586	YPL213W	chrxvi	+	150613	151330	150613	151330	1	150613,	151330,	LEA1
586	YPL172C	chrxvi	-	224352	225741	224352	225741	1	224352,	225741,	COX10
586	YPL197C	chrxvi	-	174342	174756	174342	174756	1	174342,	174756,	YPL197C
586	YPL157W	chrxvi	+	254813	255761	254813	255761	1	254813,	255761,	TGS1
586	YPL217C	chrxvi	-	139619	143171	139619	143171	1	139619,	143171,	BMS1
586	YPL185W	chrxvi	+	195252	195648	195252	195648	1	195252,	195648,	YPL185W
586	YPL161C	chrxvi	-	244318	246220	244318	246220	1	244318,	246220,	BEM4
586	YPL175W	chrxvi	+	218629	220088	218629	220088	2	218629,218746,	218646,220088,	SPT14
586	YPL207W	chrxvi	+	159908	162341	159908	162341	1	159908,	162341,	TYW1
586	YPL158C	chrxvi	-	252033	254310	252033	254310	1	252033,	254310,	AIM44
586	YPL192C	chrxvi	-	182654	183056	182654	183056	1	182654,	183056,	PRM3
586	YPL168W	chrxvi	+	231216	232509	231216	232509	1	231216,	232509,	YPL168W
586	YPL203W	chrxvi	+	166255	167398	166255	167398	1	166255,	167398,	TPK2
586	YPL210C	chrxvi	-	154289	156212	154289	156212	1	154289,	156212,	SRP72
586	YPL186C	chrxvi	-	194511	195426	194511	195426	1	194511,	195426,	UIP4
586	YPL171C	chrxvi	-	226168	227371	226168	227371	1	226168,	227371,	OYE3
586	YPL169C	chrxvi	-	229038	230838	229038	230838	1	229038,	230838,	MEX67
587	YPL144W	chrxvi	+	280479	280926	280479	280926	1	280479,	280926,	POC4
587	YPL114W	chrxvi	+	335947	336367	335947	336367	1	335947,	336367,	YPL114W
587	YPL152W-A	chrxvi	+	264601	264700	264601	264700	1	264601,	264700,	YPL152W-A
587	YPL099C	chrxvi	-	363519	364068	363519	364068	1	363519,	364068,	INA17
587	YPL121C	chrxvi	-	320961	321630	320961	321630	1	320961,	321630,	MEI5
587	YPL104W	chrxvi	+	355699	357676	355699	357676	1	355699,	357676,	MSD1
587	YPL136W	chrxvi	+	296285	296654	296285	296654	1	296285,	296654,	YPL136W
587	YPL128C	chrxvi	-	306532	308221	306532	308221	1	306532,	308221,	TBF1
587	YPL152W	chrxvi	+	265027	266104	265027	266104	1	265027,	266104,	RRD2
587	YPL113C	chrxvi	-	335952	337143	335952	337143	1	335952,	337143,	YPL113C
587	YPL148C	chrxvi	-	272293	272815	272293	272815	1	272293,	272815,	PPT2
587	YPL092W	chrxvi	+	373792	375169	373792	375169	1	373792,	375169,	SSU1
587	YPL131W	chrxvi	+	303120	304014	303120	304014	1	303120,	304014,	RPL5
587	YPL125W	chrxvi	+	313387	316486	313387	316486	1	313387,	316486,	KAP120
587	YPL089C	chrxvi	-	379119	381150	379119	381150	1	379119,	381150,	RLM1
587	YPL141C	chrxvi	-	283463	286061	283463	286061	1	283463,	286061,	FRK1
587	YPL100W	chrxvi	+	361871	363362	361871	363362	1	361871,	363362,	ATG21
587	YPL117C	chrxvi	-	327863	328730	327863	328730	1	327863,	328730,	IDI1
587	YPL087W	chrxvi	+	383454	384408	383454	384408	1	383454,	384408,	YDC1
587	YPL097W	chrxvi	+	364951	366430	364951	366430	1	364951,	366430,	MSY1
587	YPL119C	chrxvi	-	324410	326264	324410	326264	1	324410,	326264,	DBP1
587	YPL105C	chrxvi	-	352862	355412	352862	355412	1	352862,	355412,	SYH1
587	YPL142C	chrxvi	-	282685	283003	282685	283003	1	282685,	283003,	YPL142C
587	YPL135W	chrxvi	+	297552	298050	297552	298050	1	297552,	298050,	ISU1
587	YPL129W	chrxvi	+	305297	306137	305297	306137	2	305297,305411,	305306,306137,	TAF14
587	YPL151C	chrxvi	-	266179	267535	266179	267535	1	266179,	267535,	PRP46
587	YPL145C	chrxvi	-	278394	279699	278394	279699	1	278394,	279699,	KES1
587	YPL093W	chrxvi	+	370977	372921	370977	372921	1	370977,	372921,	NOG1
587	YPL094C	chrxvi	-	369838	370663	369838	370663	1	369838,	370663,	SEC62
587	YPL122C	chrxvi	-	319225	320767	319225	320767	1	319225,	320767,	TFB2
587	YPL149W	chrxvi	+	271309	272194	271309	272194	1	271309,	272194,	ATG5
587	YPL096C-A	chrxvi	-	366528	366735	366528	366735	1	366528,	366735,	ERI1
587	YPL146C	chrxvi	-	276161	277529	276161	277529	1	276161,	277529,	NOP53
587	YPL139C	chrxvi	-	289668	291051	289668	291051	1	289668,	291051,	UME1
587	YPL119C-A	chrxvi	-	324023	324287	324023	324287	1	324023,	324287,	YPL119C-A
587	YPL101W	chrxvi	+	360208	361579	360208	361579	1	360208,	361579,	ELP4
587	YPL108W	chrxvi	+	348445	348952	348445	348952	1	348445,	348952,	YPL108W
587	YPL112C	chrxvi	-	337435	338620	337435	338620	1	337435,	338620,	PEX25
587	YPL086C	chrxvi	-	384772	386446	384772	386446	1	384772,	386446,	ELP3
587	YPL090C	chrxvi	-	377290	378395	377290	378395	2	377290,378389,	377995,378395,	RPS6A
587	YPL130W	chrxvi	+	304386	305058	304386	305058	1	304386,	305058,	SPO19
587	YPL088W	chrxvi	+	381964	382993	381964	382993	1	381964,	382993,	YPL088W
587	YPL106C	chrxvi	-	350193	352275	350193	352275	1	350193,	352275,	SSE1
587	YPL126W	chrxvi	+	310209	312900	310209	312900	1	310209,	312900,	NAN1
587	YPL111W	chrxvi	+	339943	340945	339943	340945	1	339943,	340945,	CAR1
587	YPL150W	chrxvi	+	268187	270893	268187	270893	1	268187,	270893,	YPL150W
587	YPL116W	chrxvi	+	329605	331699	329605	331699	1	329605,	331699,	HOS3
587	YPL133C	chrxvi	-	299887	301228	299887	301228	1	299887,	301228,	RDS2
587	YPL123C	chrxvi	-	317640	318945	317640	318945	1	317640,	318945,	RNY1
587	YPL102C	chrxvi	-	360002	360305	360002	360305	1	360002,	360305,	YPL102C
587	YPL134C	chrxvi	-	298570	299503	298570	299503	1	298570,	299503,	ODC1
587	YPL143W	chrxvi	+	282121	282970	282121	282970	2	282121,282665,	282140,282970,	RPL33A
587	YPL115C	chrxvi	-	332099	335486	332099	335486	1	332099,	335486,	BEM3
587	YPL109C	chrxvi	-	345263	347389	345263	347389	2	345263,345596,	345444,347389,	YPL109C
587	YPL135C-A	chrxvi	-	297677	297851	297677	297851	1	297677,	297851,	YPL135C-A
587	YPL095C	chrxvi	-	368070	369441	368070	369441	1	368070,	369441,	EEB1
587	YPL107W	chrxvi	+	349118	349865	349118	349865	1	349118,	349865,	YPL107W
587	YPL137C	chrxvi	-	292816	296647	292816	296647	1	292816,	296647,	GIP3
587	YPL127C	chrxvi	-	308827	309604	308827	309604	1	308827,	309604,	HHO1
587	YPL138C	chrxvi	-	291365	292427	291365	292427	1	291365,	292427,	SPP1
587	YPL147W	chrxvi	+	273254	275867	273254	275867	1	273254,	275867,	PXA1
587	YPL120W	chrxvi	+	322070	323744	322070	323744	1	322070,	323744,	VPS30
587	YPL098C	chrxvi	-	364385	364727	364385	364727	1	364385,	364727,	MGR2
587	YPL091W	chrxvi	+	375501	376953	375501	376953	1	375501,	376953,	GLR1
587	YPL103C	chrxvi	-	357999	359406	357999	359406	1	357999,	359406,	FMP30
587	YPL140C	chrxvi	-	287513	289034	287513	289034	1	287513,	289034,	MKK2
587	YPL110C	chrxvi	-	341067	344739	341067	344739	1	341067,	344739,	GDE1
587	YPL118W	chrxvi	+	326627	327662	326627	327662	1	326627,	327662,	MRP51
587	YPL096W	chrxvi	+	366926	368018	366926	368018	1	366926,	368018,	PNG1
587	YPL132W	chrxvi	+	301715	302618	301715	302618	1	301715,	302618,	COX11
587	YPL124W	chrxvi	+	316754	317516	316754	317516	1	316754,	317516,	SPC29
588	YPL076W	chrxvi	+	410442	411285	410442	411285	1	410442,	411285,	GPI2
588	YPL040C	chrxvi	-	475992	479001	475992	479001	1	475992,	479001,	ISM1
588	YPL056C	chrxvi	-	453429	453735	453429	453735	1	453429,	453735,	LCL1
588	YPL039W	chrxvi	+	479224	480175	479224	480175	1	479224,	480175,	YPL039W
588	YPL071C	chrxvi	-	420047	420518	420047	420518	1	420047,	420518,	YPL071C
588	YPL049C	chrxvi	-	462480	463839	462480	463839	1	462480,	463839,	DIG1
588	YPL024W	chrxvi	+	503516	504242	503516	504242	1	503516,	504242,	RMI1
588	YPL036W	chrxvi	+	482842	485686	482842	485686	1	482842,	485686,	PMA2
588	YPL084W	chrxvi	+	394037	396572	394037	396572	1	394037,	396572,	BRO1
588	YPL066W	chrxvi	+	426232	427672	426232	427672	1	426232,	427672,	RGL1
588	YPL078C	chrxvi	-	408009	408744	408009	408744	1	408009,	408744,	ATP4
588	YPL047W	chrxvi	+	465961	466261	465961	466261	1	465961,	466261,	SGF11
588	YPL077C	chrxvi	-	409367	410090	409367	410090	1	409367,	410090,	YPL077C
588	YPL072W	chrxvi	+	418511	420011	418511	420011	1	418511,	420011,	UBP16
588	YPL044C	chrxvi	-	469925	470474	469925	470474	1	469925,	470474,	YPL044C
588	YPL033C	chrxvi	-	487361	488207	487361	488207	1	487361,	488207,	SRL4
588	YPL029W	chrxvi	+	495505	497719	495505	497719	1	495505,	497719,	SUV3
588	YPL019C	chrxvi	-	514510	517018	514510	517018	1	514510,	517018,	VTC3
588	YPL020C	chrxvi	-	512312	514178	512312	514178	1	512312,	514178,	ULP1
588	YPL060C-A	chrxvi	-	437332	442742	437332	442742	2	437332,439428,	439427,442742,	YPL060C-A_CDS
588	YPL061W	chrxvi	+	432587	434090	432587	434090	1	432587,	434090,	ALD6
588	YPL043W	chrxvi	+	469938	471996	469938	471996	1	469938,	471996,	NOP4
588	YPL053C	chrxvi	-	457117	458458	457117	458458	1	457117,	458458,	KTR6
588	YPL048W	chrxvi	+	464400	465648	464400	465648	1	464400,	465648,	CAM1
588	YPL037C	chrxvi	-	481427	481901	481427	481901	1	481427,	481901,	EGD1
588	YPL027W	chrxvi	+	499664	500402	499664	500402	1	499664,	500402,	SMA1
588	YPL080C	chrxvi	-	406171	406498	406171	406498	1	406171,	406498,	YPL080C
588	YPL065W	chrxvi	+	427926	428655	427926	428655	1	427926,	428655,	VPS28
588	YPL057C	chrxvi	-	451908	453057	451908	453057	1	451908,	453057,	SUR1
588	YPL028W	chrxvi	+	498095	499292	498095	499292	1	498095,	499292,	ERG10
588	YPL023C	chrxvi	-	504338	506312	504338	506312	1	504338,	506312,	MET12
588	YPL060W	chrxvi	+	434522	435764	434522	435764	1	434522,	435764,	MFM1
588	YPL038W-A	chrxvi	+	480181	480373	480181	480373	1	480181,	480373,	YPL038W-A
588	YPL083C	chrxvi	-	396701	398105	396701	398105	1	396701,	398105,	SEN54
588	YPL054W	chrxvi	+	455758	456664	455758	456664	1	455758,	456664,	LEE1
588	YPL042C	chrxvi	-	473039	474707	473039	474707	1	473039,	474707,	SSN3
588	YPL046C	chrxvi	-	466643	466943	466643	466943	1	466643,	466943,	ELC1
